indexID,exchangeCD,tradeDate,preCloseIndex,openIndex,lowestIndex,highestIndex,closeIndex,turnoverVol,turnoverValue,CHG,CHGPct
000001.ZICN,XSHG,7/27/11,2703.026,2690.144,2680.433,2726.801,2723.492,8040778100,92082368241,20.466,0.007572
000001.ZICN,XSHG,7/28/11,2723.492,2701.771,2684.661,2712.09,2708.777,7847491500,90451815581,-14.715,-0.005403
000001.ZICN,XSHG,7/29/11,2708.777,2706.497,2681.272,2721.53,2701.729,7547165500,83784760931,-7.048,-0.002602
000001.ZICN,XSHG,8/1/11,2701.729,2697.575,2688.529,2712.888,2703.783,5900071100,66073995356,2.054,0.00076
000001.ZICN,XSHG,8/2/11,2703.783,2689.971,2651.28,2689.971,2679.259,6999318100,77994116095,-24.524,-0.00907
000001.ZICN,XSHG,8/3/11,2679.259,2659.118,2654.364,2688.065,2678.485,6398161000,73381007588,-0.774,-0.000289
000001.ZICN,XSHG,8/4/11,2678.485,2683.192,2675.534,2698.815,2684.039,5887211100,69338641969,5.554,0.002074
000001.ZICN,XSHG,8/5/11,2684.039,2620.277,2605.137,2644.581,2626.423,7857183300,87777759968,-57.616,-0.021466
000001.ZICN,XSHG,8/8/11,2626.423,2599.289,2497.918,2614.19,2526.816,11030249600,1.18E+11,-99.607,-0.037925
000001.ZICN,XSHG,8/9/11,2526.816,2468.032,2437.681,2537.409,2526.07,10372389200,1.08E+11,-0.746,-0.000295
000001.ZICN,XSHG,8/10/11,2526.07,2562.393,2544.952,2579.156,2549.176,10036934300,1.04E+11,23.106,0.009147
000001.ZICN,XSHG,8/11/11,2549.176,2508.857,2505.012,2582.155,2581.508,9559726500,1.00E+11,32.332,0.012683
000001.ZICN,XSHG,8/12/11,2581.508,2593.395,2585.846,2605.447,2593.173,9717120600,1.00E+11,11.665,0.004519
000001.ZICN,XSHG,8/15/11,2593.173,2598.138,2584.407,2627.104,2626.77,8867684200,90997350623,33.597,0.012956
000001.ZICN,XSHG,8/16/11,2626.77,2627.854,2601.501,2636.36,2608.166,8522686100,90247920858,-18.604,-0.007082
000001.ZICN,XSHG,8/17/11,2608.166,2603.961,2596.039,2617.165,2601.261,7010914600,72200596507,-6.905,-0.002647
000001.ZICN,XSHG,8/18/11,2601.261,2601.99,2556.859,2603.485,2559.472,7098927700,76087950237,-41.789,-0.016065
000001.ZICN,XSHG,8/19/11,2559.472,2519.645,2513.754,2538.272,2534.358,7060680100,73771901698,-25.114,-0.009812
000001.ZICN,XSHG,8/22/11,2534.358,2534.57,2507.782,2553.415,2515.863,6121442900,65524542977,-18.495,-0.007298
000001.ZICN,XSHG,8/23/11,2515.863,2524.877,2514.949,2554.178,2554.019,6094419300,63210700214,38.156,0.015166
000001.ZICN,XSHG,8/24/11,2554.019,2562.411,2536.256,2569.278,2541.091,6546246900,70690689369,-12.928,-0.005062
000001.ZICN,XSHG,8/25/11,2541.091,2546.402,2545.054,2616.304,2615.261,10453797800,1.05E+11,74.17,0.029188
000001.ZICN,XSHG,8/26/11,2615.261,2602.208,2593.238,2616.636,2612.188,7785045000,81503341252,-3.073,-0.001175
000001.ZICN,XSHG,8/29/11,2612.188,2595.466,2570.844,2595.466,2576.413,7369609500,78406747865,-35.775,-0.013695
000001.ZICN,XSHG,8/30/11,2576.413,2592.597,2563.689,2615.135,2566.595,7591068600,79541815163,-9.818,-0.003811
000001.ZICN,XSHG,8/31/11,2566.595,2566.529,2545.096,2574.415,2567.34,5916972000,62236266864,0.745,0.00029
000001.ZICN,XSHG,9/1/11,2567.34,2569.799,2547.855,2584.804,2556.042,5729092700,59881555987,-11.298,-0.004401
000001.ZICN,XSHG,9/2/11,2556.042,2551.556,2517.618,2557.31,2528.28,5443658100,55969022194,-27.762,-0.010861
000001.ZICN,XSHG,9/5/11,2528.28,2510.1,2478.195,2510.1,2478.739,5503106600,56402274346,-49.541,-0.019595
000001.ZICN,XSHG,9/6/11,2478.739,2465.565,2459.543,2482.242,2470.524,4922317300,50140331683,-8.215,-0.003314
000001.ZICN,XSHG,9/7/11,2470.524,2480.941,2475.218,2516.754,2516.09,5966586000,61951469219,45.566,0.018444
000001.ZICN,XSHG,9/8/11,2516.09,2523.962,2498.113,2524.377,2498.943,5527195200,60046842303,-17.147,-0.006815
000001.ZICN,XSHG,9/9/11,2498.943,2506.969,2487.145,2528.422,2497.753,5125338000,53535159299,-1.19,-0.000476
000001.ZICN,XSHG,9/13/11,2497.753,2467.73,2453.796,2477.083,2471.305,4993091900,51851701382,-26.448,-0.010589
000001.ZICN,XSHG,9/14/11,2471.305,2478.586,2439.372,2485.934,2484.827,5406597700,54761652533,13.522,0.005472
000001.ZICN,XSHG,9/15/11,2484.827,2482.859,2477.651,2496.572,2479.055,5600368800,55860904582,-5.772,-0.002323
000001.ZICN,XSHG,9/16/11,2479.055,2490.177,2475.758,2499.481,2482.343,4798685400,49584868842,3.288,0.001326
000001.ZICN,XSHG,9/19/11,2482.343,2469.6,2437.165,2469.6,2437.795,4874682200,48599667204,-44.548,-0.017946
000001.ZICN,XSHG,9/20/11,2437.795,2433.721,2426.703,2460.034,2447.755,4626589200,47956372390,9.96,0.004086
000001.ZICN,XSHG,9/21/11,2447.755,2450.116,2438.852,2517.673,2512.963,8668927600,88188034883,65.208,0.02664
000001.ZICN,XSHG,9/22/11,2512.963,2491.212,2442.462,2499.976,2443.057,7469540900,74891290554,-69.906,-0.027818
000001.ZICN,XSHG,9/23/11,2443.057,2411.833,2400.141,2440.751,2433.159,6730269300,67947197759,-9.898,-0.004051
000001.ZICN,XSHG,9/26/11,2433.159,2416.226,2384.64,2441.729,2393.183,5742504200,58915927605,-39.976,-0.01643
000001.ZICN,XSHG,9/27/11,2393.183,2410.991,2395.164,2423.913,2415.054,5523143200,55315102091,21.871,0.009139
000001.ZICN,XSHG,9/28/11,2415.054,2427.289,2383.396,2430.27,2392.062,5575844700,55720881056,-22.992,-0.00952
000001.ZICN,XSHG,9/29/11,2392.062,2378.423,2358.572,2387.538,2365.343,5919123900,57021447534,-26.719,-0.01117
000001.ZICN,XSHG,9/30/11,2365.343,2368.398,2348.217,2377.541,2359.22,4881837200,46104608498,-6.123,-0.002589
000001.ZICN,XSHG,10/10/11,2359.22,2363.078,2338.685,2368.149,2344.787,4174530600,39926413160,-14.433,-0.006118
000001.ZICN,XSHG,10/11/11,2344.787,2401.738,2323.412,2412.376,2348.516,6397580600,62773516010,3.729,0.00159
000001.ZICN,XSHG,10/12/11,2348.516,2335.488,2318.628,2421.693,2420,9150856800,84438390265,71.484,0.030438
000001.ZICN,XSHG,10/13/11,2420,2412.832,2406.282,2439.64,2438.79,8786010600,82192311755,18.79,0.007764
000001.ZICN,XSHG,10/14/11,2438.79,2429.885,2409.288,2437.594,2431.375,6067316000,58276063530,-7.415,-0.00304
000001.ZICN,XSHG,10/17/11,2431.375,2434.486,2424.726,2452.99,2440.402,5826768200,57704518652,9.027,0.003713
000001.ZICN,XSHG,10/18/11,2440.402,2423.282,2378.667,2425.646,2383.485,7952574400,69338909189,-56.917,-0.023323
000001.ZICN,XSHG,10/19/11,2383.485,2387.831,2374.417,2401.688,2377.512,5853463700,53173514652,-5.973,-0.002506
000001.ZICN,XSHG,10/20/11,2377.512,2365.909,2315.9,2368.64,2331.366,6542521500,57867763724,-46.146,-0.019409
000001.ZICN,XSHG,10/21/11,2331.366,2330.512,2313.782,2340.315,2317.275,4843672500,43725376635,-14.091,-0.006044
000001.ZICN,XSHG,10/24/11,2317.275,2322.02,2307.146,2371.092,2370.333,7087407100,62971553897,53.058,0.022897
000001.ZICN,XSHG,10/25/11,2370.333,2366.398,2357.387,2414.049,2409.672,9088887600,83635006493,39.339,0.016596
000001.ZICN,XSHG,10/26/11,2409.672,2398.187,2394.733,2448.981,2427.48,10744716800,98578021068,17.808,0.00739
000001.ZICN,XSHG,10/27/11,2427.48,2432.473,2426.315,2449.701,2435.614,8240896100,75098560018,8.134,0.003351
000001.ZICN,XSHG,10/28/11,2435.614,2462.085,2456.177,2483.759,2473.41,11003272100,1.04E+11,37.796,0.015518
000001.ZICN,XSHG,10/31/11,2473.41,2470.254,2455.205,2478.307,2468.25,8417256200,81783447175,-5.16,-0.002086
000001.ZICN,XSHG,11/1/11,2468.25,2450.331,2445.527,2491.355,2470.019,8889241700,85052779138,1.769,0.000717
000001.ZICN,XSHG,11/2/11,2470.019,2437.87,2433.715,2505.121,2504.108,10546820000,1.02E+11,34.089,0.013801
000001.ZICN,XSHG,11/3/11,2504.108,2510.842,2507.297,2535.24,2508.09,13657632500,1.36E+11,3.982,0.00159
000001.ZICN,XSHG,11/4/11,2508.09,2525.244,2512.904,2536.779,2528.294,10187367500,99981183331,20.204,0.008056
000001.ZICN,XSHG,11/7/11,2528.294,2518.898,2507.615,2536.18,2509.799,7886717400,78893506771,-18.495,-0.007315
000001.ZICN,XSHG,11/8/11,2509.799,2514.259,2500.02,2524.82,2503.836,7867265600,76914038706,-5.963,-0.002376
000001.ZICN,XSHG,11/9/11,2503.836,2512.587,2489.025,2527.703,2524.919,7820857200,78141603240,21.083,0.00842
000001.ZICN,XSHG,11/10/11,2524.919,2498.594,2478.139,2507.452,2479.536,8711108800,85463858302,-45.383,-0.017974
000001.ZICN,XSHG,11/11/11,2479.536,2483.957,2472.761,2496.527,2481.084,6613766800,65005133543,1.548,0.000624
000001.ZICN,XSHG,11/14/11,2481.084,2498.672,2496.335,2529.632,2528.714,8122981200,82523780186,47.63,0.019197
000001.ZICN,XSHG,11/15/11,2528.714,2525.948,2518.703,2534.059,2529.761,7922775000,80497345503,1.047,0.000414
000001.ZICN,XSHG,11/16/11,2529.761,2529.073,2456.856,2529.458,2466.959,9338210900,92396963052,-62.802,-0.024825
000001.ZICN,XSHG,11/17/11,2466.959,2467.704,2459.165,2482.528,2463.046,6641428500,65902701975,-3.913,-0.001586
000001.ZICN,XSHG,11/18/11,2463.046,2448.387,2411.042,2448.51,2416.562,7218080700,70566565864,-46.484,-0.018873
000001.ZICN,XSHG,11/21/11,2416.562,2416.732,2396.087,2419.244,2415.13,5017036600,49511107897,-1.432,-0.000593
000001.ZICN,XSHG,11/22/11,2415.13,2400.984,2387.826,2414.85,2412.625,5144323300,50689583452,-2.505,-0.001037
000001.ZICN,XSHG,11/23/11,2412.625,2415.197,2390.654,2418.56,2395.065,5054785000,50043359840,-17.56,-0.007278
000001.ZICN,XSHG,11/24/11,2395.065,2379.146,2370.695,2409.719,2397.554,5215415000,51411098473,2.489,0.001039
000001.ZICN,XSHG,11/25/11,2397.554,2393.327,2372.622,2403.942,2380.224,4536255200,46246206878,-17.33,-0.007228
000001.ZICN,XSHG,11/28/11,2380.224,2383.893,2372.156,2396.827,2383.034,4606466600,46414831572,2.81,0.001181
000001.ZICN,XSHG,11/29/11,2383.034,2398.994,2388.202,2413.326,2412.393,5512319000,57068884953,29.359,0.01232
000001.ZICN,XSHG,11/30/11,2412.393,2406.329,2319.44,2407.326,2333.414,7661110400,72215263538,-78.979,-0.032739
000001.ZICN,XSHG,12/1/11,2333.414,2392.485,2376.916,2423.559,2386.86,9865004600,95200516876,53.446,0.022905
000001.ZICN,XSHG,12/2/11,2386.86,2374.899,2344.846,2378.299,2360.664,5986884500,57320156584,-26.196,-0.010975
000001.ZICN,XSHG,12/5/11,2360.664,2363.111,2327.61,2363.127,2333.229,5221496900,48641215750,-27.435,-0.011622
000001.ZICN,XSHG,12/6/11,2333.229,2326.66,2310.155,2331.892,2325.905,4591707700,42625594847,-7.324,-0.003139
000001.ZICN,XSHG,12/7/11,2325.905,2325.562,2317.814,2339.847,2332.73,4157030600,39767464564,6.825,0.002934
000001.ZICN,XSHG,12/8/11,2332.73,2329.911,2302.642,2346.654,2329.82,5147352000,49219492855,-2.91,-0.001247
000001.ZICN,XSHG,12/9/11,2329.82,2315.513,2309.457,2331.259,2315.27,3998855900,38885194063,-14.55,-0.006245
000001.ZICN,XSHG,12/12/11,2315.27,2312.151,2290.264,2315.811,2291.545,3963257800,36516062508,-23.725,-0.010247
000001.ZICN,XSHG,12/13/11,2291.545,2283.223,2245.868,2285.814,2248.59,5862747800,51593326502,-42.955,-0.018745
000001.ZICN,XSHG,12/14/11,2248.59,2241.387,2224.725,2256.744,2228.525,4407982200,38621178573,-20.065,-0.008923
000001.ZICN,XSHG,12/15/11,2228.525,2215.792,2179.467,2216.909,2180.895,5671218600,47305130387,-47.63,-0.021373
000001.ZICN,XSHG,12/16/11,2180.895,2179.509,2170.748,2225.538,2224.84,5726590300,50568967344,43.945,0.02015
000001.ZICN,XSHG,12/19/11,2224.84,2208.071,2164.887,2221.448,2218.235,5781846400,49717681273,-6.605,-0.002969
000001.ZICN,XSHG,12/20/11,2218.235,2209.699,2206.519,2239.859,2215.93,5276111300,46564369385,-2.305,-0.001039
000001.ZICN,XSHG,12/21/11,2215.93,2230.18,2188.71,2237.466,2191.148,5087726200,46125532122,-24.782,-0.011184
000001.ZICN,XSHG,12/22/11,2191.148,2178.572,2149.423,2201.587,2186.297,5898611700,48023419137,-4.851,-0.002214
000001.ZICN,XSHG,12/23/11,2186.297,2183.911,2178.141,2219.786,2204.784,5242132500,43478781866,18.487,0.008456
000001.ZICN,XSHG,12/26/11,2204.784,2193.659,2186.07,2213.453,2190.11,4361366300,36403330902,-14.674,-0.006656
000001.ZICN,XSHG,12/27/11,2190.11,2186.709,2162.723,2196.973,2166.205,4571217900,37400003602,-23.905,-0.010915
000001.ZICN,XSHG,12/28/11,2166.205,2157.65,2134.017,2170.672,2170.013,4963343500,40007345153,3.808,0.001758
000001.ZICN,XSHG,12/29/11,2170.013,2161.184,2157.115,2181.955,2173.561,4474920000,35989659760,3.548,0.001635
000001.ZICN,XSHG,12/30/11,2173.561,2177.517,2177.517,2200.988,2199.417,5194383800,42698835641,25.856,0.011896
000001.ZICN,XSHG,1/4/12,2199.417,2211.995,2168.644,2217.52,2169.39,4924553700,40632918502,-30.027,-0.013652
000001.ZICN,XSHG,1/5/12,2169.39,2160.898,2145.556,2183.404,2148.452,5874344700,46603965319,-20.938,-0.009652
000001.ZICN,XSHG,1/6/12,2148.452,2148.147,2132.626,2164.322,2163.395,5058305400,39465868149,14.943,0.006955
000001.ZICN,XSHG,1/9/12,2163.395,2164.741,2148.453,2226.218,2225.89,7675983900,62132963469,62.495,0.028887
000001.ZICN,XSHG,1/10/12,2225.89,2221.832,2218.275,2288.628,2285.744,10958541500,91045903375,59.854,0.02689
000001.ZICN,XSHG,1/11/12,2285.744,2282.913,2265.185,2290.644,2276.046,8444178100,74264707833,-9.698,-0.004243
000001.ZICN,XSHG,1/12/12,2276.046,2268.739,2265.256,2295.224,2275.01,7156999400,63945881028,-1.036,-0.000455
000001.ZICN,XSHG,1/13/12,2275.01,2277.08,2225.736,2281.532,2244.58,7147432200,64030025661,-30.43,-0.013376
000001.ZICN,XSHG,1/16/12,2244.58,2230.433,2206.045,2241.259,2206.193,4585952200,42884791206,-38.387,-0.017102
000001.ZICN,XSHG,1/17/12,2206.193,2206.531,2196.117,2298.376,2298.376,8780356000,77406846620,92.183,0.041784
000001.ZICN,XSHG,1/18/12,2298.376,2298.834,2257.898,2311.579,2266.384,8994042200,80655237044,-31.992,-0.013919
000001.ZICN,XSHG,1/19/12,2266.384,2266.076,2259.337,2305.707,2296.075,7249886100,63886737692,29.691,0.013101
000001.ZICN,XSHG,1/20/12,2296.075,2300.5,2293.893,2322.891,2319.118,6992275300,62906415725,23.043,0.010036
000001.ZICN,XSHG,1/30/12,2319.118,2324.493,2284.291,2324.493,2285.038,5841368700,51868459382,-34.08,-0.014695
000001.ZICN,XSHG,1/31/12,2285.038,2285.954,2277.056,2296.384,2292.61,4873832500,43777519937,7.572,0.003314
000001.ZICN,XSHG,2/1/12,2292.61,2288.066,2263.342,2305.863,2268.08,5355381100,48554972307,-24.53,-0.0107
000001.ZICN,XSHG,2/2/12,2268.08,2273.85,2268.687,2312.556,2312.556,6347187200,57682360382,44.476,0.01961
000001.ZICN,XSHG,2/3/12,2312.556,2306.656,2300.982,2336.267,2330.405,7894369700,70249339901,17.849,0.007718
000001.ZICN,XSHG,2/6/12,2330.405,2334.248,2317.422,2341.575,2331.136,7573447700,67305626604,0.731,0.000314
000001.ZICN,XSHG,2/7/12,2331.136,2319.421,2278.825,2319.708,2291.902,6732690600,58091080366,-39.234,-0.01683
000001.ZICN,XSHG,2/8/12,2291.902,2291.812,2286.819,2350.965,2347.53,8711452800,80885696801,55.628,0.024272
000001.ZICN,XSHG,2/9/12,2347.53,2344.224,2333.935,2363.613,2349.589,9803232500,89658695587,2.059,0.000877
000001.ZICN,XSHG,2/10/12,2349.589,2342.011,2339.885,2368.979,2351.981,9650161900,82222468070,2.392,0.001018
000001.ZICN,XSHG,2/13/12,2351.981,2332.055,2325.028,2365.339,2351.855,8626358500,77715389643,-0.126,-5.40E-05
000001.ZICN,XSHG,2/14/12,2351.855,2348.877,2332.247,2352.469,2344.771,7313041300,66294933778,-7.084,-0.003012
000001.ZICN,XSHG,2/15/12,2344.771,2340.455,2335.101,2374.282,2366.702,9886102100,87632869277,21.931,0.009353
000001.ZICN,XSHG,2/16/12,2366.702,2363.897,2342.073,2373.804,2356.86,9505116900,83758449953,-9.842,-0.004159
000001.ZICN,XSHG,2/17/12,2356.86,2366.63,2344.76,2372.512,2357.181,7192483900,65121696783,0.321,0.000136
000001.ZICN,XSHG,2/20/12,2357.181,2383.686,2362.012,2388.009,2363.597,8891158600,82306945828,6.416,0.002722
000001.ZICN,XSHG,2/21/12,2363.597,2365.487,2345.053,2382.146,2381.43,7934866900,74538521268,17.833,0.007545
000001.ZICN,XSHG,2/22/12,2381.43,2380.504,2374.03,2404.442,2403.587,11868426900,1.09E+11,22.157,0.009304
000001.ZICN,XSHG,2/23/12,2403.587,2401.738,2396.71,2416.805,2409.554,11255359300,1.05E+11,5.967,0.002483
000001.ZICN,XSHG,2/24/12,2409.554,2410.881,2405.274,2439.977,2439.628,13490324900,1.22E+11,30.074,0.012481
000001.ZICN,XSHG,2/27/12,2439.628,2447.406,2444.629,2478.375,2447.057,15807324400,1.45E+11,7.429,0.003045
000001.ZICN,XSHG,2/28/12,2447.057,2440.914,2431.828,2458.651,2451.857,11836199300,1.07E+11,4.8,0.001962
000001.ZICN,XSHG,2/29/12,2451.857,2446.228,2426.329,2453.067,2428.487,9553695200,91908381829,-23.37,-0.009532
000001.ZICN,XSHG,3/1/12,2428.487,2418.788,2418.334,2437.874,2426.115,7508328900,71067886558,-2.372,-0.000977
000001.ZICN,XSHG,3/2/12,2426.115,2430.098,2430.098,2461.121,2460.693,10322837800,96453866915,34.578,0.014252
000001.ZICN,XSHG,3/5/12,2460.693,2464.849,2442.115,2469.841,2445.002,11269332600,1.08E+11,-15.691,-0.006377
000001.ZICN,XSHG,3/6/12,2445.002,2439.779,2406.056,2442.001,2410.445,10370901200,1.01E+11,-34.557,-0.014134
000001.ZICN,XSHG,3/7/12,2410.445,2391.203,2388.519,2413.695,2394.794,9479063600,91730684728,-15.651,-0.006493
000001.ZICN,XSHG,3/8/12,2394.794,2401.102,2401.102,2426.698,2420.276,9678213400,93410826914,25.482,0.010641
000001.ZICN,XSHG,3/9/12,2420.276,2425.885,2414.966,2440.511,2439.462,10062405500,1.00E+11,19.186,0.007927
000001.ZICN,XSHG,3/12/12,2439.462,2438.546,2420.84,2440.857,2434.859,10622305900,1.08E+11,-4.603,-0.001887
000001.ZICN,XSHG,3/13/12,2434.859,2432.843,2428.609,2457.22,2455.795,10464971200,1.03E+11,20.936,0.008598
000001.ZICN,XSHG,3/14/12,2455.795,2464.915,2382.836,2476.216,2391.23,17978602900,1.71E+11,-64.565,-0.026291
000001.ZICN,XSHG,3/15/12,2391.23,2388.063,2366.024,2403.742,2373.774,12002549900,1.12E+11,-17.456,-0.0073
000001.ZICN,XSHG,3/16/12,2373.774,2377.757,2368.311,2406.148,2404.736,10367562200,1.02E+11,30.962,0.013043
000001.ZICN,XSHG,3/19/12,2404.736,2401.217,2383.674,2412.336,2410.184,10215349000,1.03E+11,5.448,0.002266
000001.ZICN,XSHG,3/20/12,2410.184,2407.542,2376.031,2407.542,2376.839,9790393500,94620915242,-33.345,-0.013835
000001.ZICN,XSHG,3/21/12,2376.839,2384.709,2361.222,2396.722,2378.195,9568653800,94949639342,1.356,0.000571
000001.ZICN,XSHG,3/22/12,2378.195,2376.991,2364.13,2386.099,2375.772,7934888000,76900869341,-2.423,-0.001019
000001.ZICN,XSHG,3/23/12,2375.772,2369.077,2342.12,2371.263,2349.539,7686213900,74138712972,-26.233,-0.011042
000001.ZICN,XSHG,3/26/12,2349.539,2349.086,2339.141,2357.996,2350.599,5542773300,54051832906,1.06,0.000451
000001.ZICN,XSHG,3/27/12,2350.599,2358.545,2344.304,2363.766,2347.179,6088111600,65159971554,-3.42,-0.001455
000001.ZICN,XSHG,3/28/12,2347.179,2341.003,2281.433,2341.42,2284.881,8364528300,78231139045,-62.298,-0.026542
000001.ZICN,XSHG,3/29/12,2284.881,2276.74,2242.345,2280.958,2252.16,7424808400,68018095501,-32.721,-0.014321
000001.ZICN,XSHG,3/30/12,2252.16,2256.042,2246.245,2266.208,2262.788,6202414700,55962029859,10.628,0.004719
000001.ZICN,XSHG,4/5/12,2262.788,2258.031,2251.393,2303.824,2302.241,8010145600,74602339783,39.453,0.017436
000001.ZICN,XSHG,4/6/12,2302.241,2299.055,2291.559,2309.64,2306.553,7213652100,68863352285,4.312,0.001873
000001.ZICN,XSHG,4/9/12,2306.553,2300.051,2284.442,2304.65,2285.777,5976063900,55129724461,-20.776,-0.009007
000001.ZICN,XSHG,4/10/12,2285.777,2281.024,2258.853,2306.387,2305.863,6734552600,63133960653,20.086,0.008787
000001.ZICN,XSHG,4/11/12,2305.863,2286.716,2280.035,2319.053,2308.925,7513007000,67516502992,3.062,0.001328
000001.ZICN,XSHG,4/12/12,2308.925,2310.484,2307.841,2351.055,2350.864,9768789500,87315827000,41.939,0.018164
000001.ZICN,XSHG,4/13/12,2350.864,2351.513,2346.944,2369.701,2359.161,9877441400,92321434038,8.297,0.003529
000001.ZICN,XSHG,4/16/12,2359.161,2346.307,2342.199,2364.111,2357.026,8532268200,73752833490,-2.135,-0.000905
000001.ZICN,XSHG,4/17/12,2357.026,2355.369,2333.341,2363.013,2334.985,8468844500,72470714424,-22.041,-0.009351
000001.ZICN,XSHG,4/18/12,2334.985,2341.135,2337.857,2383.64,2380.848,10861254400,93123038358,45.863,0.019642
000001.ZICN,XSHG,4/19/12,2380.848,2378.632,2369.459,2386.978,2378.634,9427242100,89960919583,-2.214,-0.00093
000001.ZICN,XSHG,4/20/12,2378.634,2374.662,2372.13,2407.294,2406.863,11552206200,1.02E+11,28.229,0.011868
000001.ZICN,XSHG,4/23/12,2406.863,2403.521,2383.068,2411.51,2388.588,12290755800,1.09E+11,-18.275,-0.007593
000001.ZICN,XSHG,4/24/12,2388.588,2380.236,2350.399,2415.749,2388.834,13372235400,1.17E+11,0.246,0.000103
000001.ZICN,XSHG,4/25/12,2388.834,2382.211,2376.626,2411.421,2406.813,13097286700,1.13E+11,17.979,0.007526
000001.ZICN,XSHG,4/26/12,2406.813,2408.558,2393.265,2414.754,2404.697,11552958700,1.05E+11,-2.116,-0.000879
000001.ZICN,XSHG,4/27/12,2404.697,2402.431,2393.867,2408.42,2396.316,9122835000,84016072396,-8.381,-0.003485
000001.ZICN,XSHG,5/2/12,2396.316,2421.082,2407.788,2446.35,2438.436,12800600600,1.24E+11,42.12,0.017577
000001.ZICN,XSHG,5/3/12,2438.436,2433.589,2427.728,2441.953,2440.08,10224849300,1.02E+11,1.644,0.000674
000001.ZICN,XSHG,5/4/12,2440.08,2437.465,2427.969,2453.731,2452.014,10220487100,1.02E+11,11.934,0.004891
000001.ZICN,XSHG,5/7/12,2452.014,2441.757,2432.736,2451.947,2451.947,10883010700,1.11E+11,-0.067,-2.70E-05
000001.ZICN,XSHG,5/8/12,2451.947,2451.575,2431.025,2451.598,2448.884,10485553700,1.05E+11,-3.063,-0.001249
000001.ZICN,XSHG,5/9/12,2448.884,2432.472,2407.509,2432.472,2408.587,9790221200,99521226356,-40.297,-0.016455
000001.ZICN,XSHG,5/10/12,2408.587,2409.945,2402.204,2419.121,2410.23,8169847100,81054861426,1.643,0.000682
000001.ZICN,XSHG,5/11/12,2410.23,2406.074,2393.378,2415.977,2394.983,7486399500,75815758028,-15.247,-0.006326
000001.ZICN,XSHG,5/14/12,2394.983,2408.262,2377.983,2411.272,2380.725,9052633900,89364340585,-14.258,-0.005953
000001.ZICN,XSHG,5/15/12,2380.725,2367.083,2354.614,2376.594,2374.843,7792291600,77334728771,-5.882,-0.002471
000001.ZICN,XSHG,5/16/12,2374.843,2369.295,2344.5,2372.032,2346.192,7673382900,74181725328,-28.651,-0.012064
000001.ZICN,XSHG,5/17/12,2346.192,2347.177,2342.352,2383.306,2378.886,8687003000,81458439849,32.694,0.013935
000001.ZICN,XSHG,5/18/12,2378.886,2364.899,2338.241,2369.598,2344.52,8968941900,78956446671,-34.366,-0.014446
000001.ZICN,XSHG,5/21/12,2344.52,2343.576,2330.325,2360.386,2348.3,7484034100,70052964572,3.78,0.001612
000001.ZICN,XSHG,5/22/12,2348.3,2355.732,2354.868,2374.056,2373.307,7677978000,75374527235,25.007,0.010649
000001.ZICN,XSHG,5/23/12,2373.307,2369.265,2350.548,2378.077,2363.437,8421658000,84886660758,-9.87,-0.004159
000001.ZICN,XSHG,5/24/12,2363.437,2359.682,2344.58,2373.057,2350.973,7920680500,76840602473,-12.464,-0.005274
000001.ZICN,XSHG,5/25/12,2350.973,2350.541,2327.408,2355.808,2333.553,7401925200,68024547810,-17.42,-0.00741
000001.ZICN,XSHG,5/28/12,2333.553,2325.317,2309.072,2361.744,2361.367,9496210500,86735892422,27.814,0.011919
000001.ZICN,XSHG,5/29/12,2361.367,2361.003,2358.374,2393.279,2389.636,11715772500,1.11E+11,28.269,0.011971
000001.ZICN,XSHG,5/30/12,2389.636,2385.392,2378.133,2391.691,2384.668,8980979300,84828401300,-4.968,-0.002079
000001.ZICN,XSHG,5/31/12,2384.668,2370.007,2362.314,2382.989,2372.234,7789022800,75383460178,-12.434,-0.005214
000001.ZICN,XSHG,6/1/12,2372.234,2373.224,2365.442,2388.087,2373.436,7702192300,77078144800,1.202,0.000507
000001.ZICN,XSHG,6/4/12,2373.436,2346.984,2308.229,2348.199,2308.55,9017934700,86903299584,-64.886,-0.027338
000001.ZICN,XSHG,6/5/12,2308.55,2313.741,2304.046,2323.298,2311.916,6607852800,64099737588,3.366,0.001458
000001.ZICN,XSHG,6/6/12,2311.916,2315.561,2301.035,2323.113,2309.555,5853202800,58562081283,-2.361,-0.001021
000001.ZICN,XSHG,6/7/12,2309.555,2324.672,2288.665,2328.672,2293.13,6023204800,59646400379,-16.425,-0.007112
000001.ZICN,XSHG,6/8/12,2293.13,2306.219,2276.714,2306.882,2281.447,6792464100,63755911203,-11.683,-0.005095
000001.ZICN,XSHG,6/11/12,2281.447,2282.891,2278.163,2311.772,2305.856,6419796700,60177220468,24.409,0.010699
000001.ZICN,XSHG,6/12/12,2305.856,2295.07,2280.951,2298.95,2289.791,5994198200,55298586708,-16.065,-0.006967
000001.ZICN,XSHG,6/13/12,2289.791,2289.707,2284.65,2319.714,2318.924,7845434900,73945581880,29.133,0.012723
000001.ZICN,XSHG,6/14/12,2318.924,2306.781,2293.065,2314.585,2295.946,7163372200,68928753615,-22.978,-0.009909
000001.ZICN,XSHG,6/15/12,2295.946,2299.781,2283.4,2314.242,2306.85,6868757900,67855914889,10.904,0.004749
000001.ZICN,XSHG,6/18/12,2306.85,2313.53,2309.709,2325.052,2316.052,6059462200,60309396127,9.202,0.003989
